595	1208	45249	human-computer interaction	User interface
596	4669	23535218	using advanced computational tools in undergraduate physics curriculum	Industrial engineering
597	17748	28394185	religion and sociology	The Religion of India: The Sociology of Hinduism and Buddhism
598	4679	5934775	introductory and advanced physics laboratories	Andreas Gerasimos Michalitsianos
599	10726	254706	melodramas	Melodrama
600	1325	1820024	Maya archaeology	Maya (Egyptian)
601	589	25947362	social/cultural/spiritual issues in education	The Cultural Creatives
602	10730	690708	comic operas	Comic opera
603	14366	216650	molecular magnetism	Ferrimagnetism
604	10786	558206	Zayas	Alfredo Zayas y Alfonso
605	15429	8036984	grassland ecology and microfungi	G. David Tilman
606	16312	40829	CALL	Call
607	351	5679416	Latin American culture	Latin American culture
608	4681	164483	effects of collisions on coherent processes in atoms	Scattering
609	16347	17224047	ancient political theory	Josiah Ober
610	4667	8409544	returned Peace Corps volunteer	Kevin O'Donnell
611	18230	321438	microeconomics and game theory	Perfect information
612	4654	1601618	2007 NEWMAC Coach of the Year	Springfield College (Massachusetts)
613	4568	2459876	Physical Ed. Recreation & Athletics	Intramural sports
614	4653	2217756	and member of the National Field Hockey Coaches Association	England Hockey
615	14700	54838	biogas digesters for cooking fuel	Biogas
616	4735	165264	and culture	Culture theory
617	4696	5944240	physics laboratory	Kamioka Observatory
618	14699	12555042	Engineering in developing countries	Chartered Engineer (UK)
619	10713	473370	classics including the visual arts	Visual rhetoric
620	4670	13371727	experimental and theoretical work in complex fluids	Physics of Fluids
621	4695	3270043	electric power	Electric power
622	15255	6355	chloroplast	Chloroplast
623	4694	28305	string theory	String theory
624	647	11887	Greek	Greek language
625	4691	11645297	new electronic tools	CR-5000
626	4705	11367661	Korea Foundation Visiting Scholar	An Chang-nam
627	4708	3252841	Islamic and Western thought	Marshall Hodgson
628	17749	10976940	African American studies and religion	Albert J. Raboteau
629	4697	28442751	lab instrumentation	Remote laboratory
630	4707	7964036	comparative political theory	Defensive realism
631	10731	8649392	dramatic literature especially 19th century	1853 in poetry
632	3088	9457	elections	Election
633	4692	29065008	process learning	Never-Ending Language Learning
634	15990	1198071	child clinical	Tavistock Clinic
635	4716	3109826	politics and the media	The Note (ABC News)
636	17752	45281	Indigenous peoples	Indigenous peoples
637	4700	11816568	theoretical condensed matter physics	Journal of Physics: Condensed Matter
638	10723	8984069	theatre history (especially actors)	Kaunas State Drama Theatre
639	15028	24354	pharmacology	Pharmacology
640	10957	23597	Physiology	Physiology
641	18231	6474010	interdisciplinary topics lending to economic/math modeling.	Outline of business management
642	14367	444471	oenology	Oenology
643	10739	725893	domestic life	Household
644	16348	6046	Cicero	Cicero
645	17747	17261595	religion in American history	Matriarchal religion
646	10729	20485652	Gothic literature (particulary drama) and popular culture	Johann Baptiste Horvath
647	14289	999895	Haitian Revolution	Haitian Revolution
648	15071	170853	mass loss from red giants and supergiants	Supergiant
649	617	13692155	philosophy	Philosophy
650	127	179169	embodiment	Embodiment
651	10737	3608055	Sociology of gender	Sociology of gender
652	10741	152277	Jane Addams	Jane Addams
653	15718	994267	land art/ecoart	Marianne Cerilli
654	4714	26379718	contemporary Chinese politics and ideology	Thought reform in the People's Republic of China
655	18235	1854	geography of Africa	Geography of Africa
656	10744	105811	Charlotte Perkins Gilman	Charlotte Perkins Gilman
657	45	105004	ethnicity	Ethnic group
658	14703	2394120	Atlantic Slavery	Happiness in Slavery
659	4731	585538	political participation	Participation (decision making)
660	1377	36224143	planetary astronomy	Planetary science
661	16145	657187	mobile computing	Mobile computing
662	10721	19599103	British -> America cultural separation post-revolution	Great Migration of Canada
663	15432	13095200	Developmental Neurobiology	James F. Masterson
664	10733	6785253	Intersecions of history/theatre/drama/acting	Scylletium
665	10750	13692155	and philosophy	Philosophy
666	1252	9597816	introductory chemistry	Schaum's Outlines
667	3018	19008450	Prisons	Prison
668	15991	2640086	affective neuroscience	Affective neuroscience
669	10743	5028378	Maria Mentesson	Bette (album)
670	592	2538735	environmental education	Environmental education
671	10725	2274850	French - interest in influence of French in early America	Étienne Léopold Trouvelot
672	1944	317633	social theory	Social theory
673	667	4494275	immigration literature and cinema	Abdolhossein Sepanta
674	2233	1230430	Jewish studies	Jewish studies
675	16321	28486111	learning analytics	Learning analytics
676	10719	1302095	Native Americans in 18th century dramas in midst of Indian wars	Metamora; or, The Last of the Wampanoags
677	16882	29875101	care work	Care work
678	10760	5363	digital games	Video game
679	10720	2993299	women's experience especially American 18/19th century	Margaret Wolfe Hungerford
680	16965	6127965	Southeast Regional History	Southeast Leatherfest
681	1535	354220	Religious studies	Religious studies
682	14368	71268	astrochemistry	Astrochemistry
683	700	20679415	piano pedagogy	Piano pedagogy
684	4750	7426352	planetary rings and atmospheres	Planetary Data System
685	665	10727	colonial/post-colonial France	French Guinea
686	4751	999990	teaching science	Natural Sciences (Cambridge)
687	10736	10747305	community care and service	CARE Australia
688	10745	994267	femanist progressive era activists	Marianne Cerilli
689	10746	1058840	developmental theory in education	Developmental stage theories
690	4760	1127548	social aggression	Passive–aggressive behavior
691	10747	18418383	constuctions of  good womanhood	Recovering Biblical Manhood and Womanhood
692	4753	1656735	Provost (Office of)	Provost (civil)
693	15072	204037	quasar host galaxies	3C 273
694	16349	75150	Seneca	Seneca the Younger
695	10753	34154970	Criminology	Criminology
696	15256	2358196	forest songbirds	Taiwan Yuhina
697	10749	2321183	Religious Studies & Literature	Religious Tract Society
698	15433	8072	Human Disease	Disease
699	10757	4562815	Engineering Mechanics	Applied mechanics
700	1785	17994	learning theory	Learning theory (education)
701	16605	13680492	History of Public Discourse	Discourses of Epictetus
702	10756	364299	Experimental Methods	Experimental psychology
703	16966	11934947	NC History	North Carolina Highway 561
704	4761	272607	peer interactions in adolescence	Peer group
705	17758	6491873	political debates	Macaca (term)
706	15029	89908	nomadism	Nomad
707	1637	5188	central Europe	Central Europe
708	4730	105070	organizations	Organization
709	4783	208305	shyness	Shyness
710	4782	489334	self-concept	Self-concept
711	2919	9597816	introductory physics	Schaum's Outlines
712	698	5002730	piano performance	Philippe Gaubert
713	17755	1039642	theory and contemporary concert music	Shigeru Kan-no
714	335	22483	optics	Optics
715	16350	3319592	politics and literature	Dwight Macdonald
716	10758	9663	Electronics	Electronics
717	15257	2187194	migratory songbird	Smithsonian Migratory Bird Center
718	14290	2891174	yoga and language acquisition	One (Canadian TV channel)
719	10752	27420718	Intimate Violence	Sin by Silence
720	18236	32105383	gender and development	Gender and development
721	4781	24108975	identity orientations	Sexual orientation identity
722	10727	751493	music (early American professional theatrical forms (burlettas	Adelphi Theatre
723	16606	228921	Rhetoric of American Women's Suffrage Movement	National Woman Suffrage Association
724	701	1239014	20th and 21st century piano literature	Elisabetta Brusa
725	938	4107919	Scholarship of Teaching and Learning	Scholarship of Teaching and Learning
726	10734	189046	American theatre and drama 19th century women in theatre	Community theatre
727	4786	3298264	evolutionary approach to behavior	Human behavioral ecology
728	10761	7726759	intersections of science and literature	Intersection graph
729	16322	4404004	discovery tools	Metadata discovery
730	15030	87231	surveillance	Surveillance
731	14449	2972	abstract thinking	Abstraction
732	14369	19179706	origins of life	Abiogenesis
733	765	25784	renewable energy	Renewable energy
734	17759	411399	rhetorical use of humor.	Rhetorical question
735	973	214490	political theatre	Political theatre
736	1129	346643	quantitative reasoning	Graduate Record Examinations
737	702	385609	teaching contemporary piano techniques to elementary and intermediate level pianists	Josef Lhévinne
738	15720	1140244	art and the environment	Department of Sustainability, Environment, Water, Population and Communities
739	10765	11867	Modern Germany	Germany
740	10742	4611451	feminine social spaces (early childhood education)	Gender variance
741	10764	683704	modern Europe	European integration
742	16968	611714	Web Development	Web development
743	14291	10847568	theology and literature	Kazoh Kitamori
744	15434	631978	Human Physiology	Human physiology
745	4790	72711	relationship between language and cognition	Cognitive linguistics
746	14706	97503	Water-soluble porphyrins and derivatives	Heme
747	15073	3311730	planets around young stars	Rogue Planet (Star Trek: Enterprise)
748	15994	4046185	literature and science; technology; internationalization;academic administration	Kwangwoon University
749	15719	2672479	arts-based community development and design	Watkins College of Art, Design & Film
750	17762	22254234	and history	Silent Hill: Shattered Memories
751	10788	18337522	Christian	Christian
752	16608	170594	Dialogue	Dialogue
753	1433	26787	Science Fiction	Science fiction
754	4787	14872453	psychology of choice and desire with focus on decisions about money and mating	The Paradox of Choice: Why More Is Less
755	775	418101	evolutionary biology	Evolutionary biology
756	16883	24798505	child care work	Neglect
757	4831	201943	migrants	Bird migration
758	12544	295743	Newberry Library Seminar in the Humanities	Newberry Library
759	4834	11359053	cultural economics	Cultural economics
760	10392	637102	Plant physiology	Plant physiology
761	16149	8841749	iPhone	IPhone
762	16880	16996475	gender and sexuality; care work; child care work; grief work; action research; multi-racial community organizing; creative nonfiction	Lee Gutkind
763	4805	73513	Virgin Mary	Mary (mother of Jesus)
764	4769	50326	cognitive and neural bases of human memory capacities	Cognitive neuroscience
765	864	216216	conservation biology	Conservation biology
766	1773	24568072	biophysical chemistry	Biophysical chemistry
767	16323	533170	gadgets	Gadget
768	16967	620530	Public History and Restoration	Building restoration
769	10755	1030084	Exploration of the Stratosphere using Small High Altitude Weather Balloons	High-altitude balloon
770	18237	2301052	poverty reduction	Poverty reduction
771	16884	234798	grief	Grief
772	1118	207199	off-campus study	Hillsdale College
773	10776	15312516	plant reproductive ecology science pedagogy	Ecopedagogy
774	10775	4833901	local ecosystems/restoration ecology	Ecological indicator
775	15995	20286966	Caribbean Studies	Caribbean poetry
776	14370	32186253	wine chemistry	Wine chemistry
777	14709	15819591	Algal biology	Trophic state index
778	754	15495588	US Latin@ performance and diaspora	Indians in Guadeloupe
779	16609	995678	Letter Writing	Letter
780	744	1717129	memory studies	Explicit memory
781	1877	214286	race; specifically theories of whitenesses	Dead white males
782	14450	214737	adult learning	Adult education
783	15437	1619396	q-series	Q-analog
784	4806	6463086	women�s spiritual writings	Patricia Monaghan
785	1015	28272868	transatlantic	Transatlantic
786	10791	355643	Muslim Spain	Al-Andalus
787	781	873021	present	Present
788	4826	2635254	Russian nature-writing	Afanasy Shchapov
789	12545	173505	just war theory	Just war theory
790	4822	25431	Russian	Russian language
791	10787	19444	Cervantes	Miguel de Cervantes
792	737	4692969	welfare state restructuring	BTA Bank
793	4829	4928126	Russian language and literature	Vasily Narezhny
794	16324	47772	instruction	Instruction set
795	15721	10534639	art and activism	1675 in art
796	16351	3047865	politics and film	Political Film Society Award for Democracy
797	4854	2671192	anthropology of emotion/affect	Affective science
